id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
93752597-2288-4ca1-9c82-2a4fbf1b2248,Erick Costela,1960-04-19,554.869.529-68,86426156,Pereira Grande,PE,Brasil,F,0500-343-5431,55486952968@exemplo.com.br,2025-04-03
027b1dcc-a7ae-4bdb-b373-36cd4f323648,Liz Machado,1954-02-25,675.411.280-40,09696517,Siqueira,RN,Brasil,M,+55 (021) 9873 6472,67541128040@exemplo.com.br,2024-09-26
ae658325-6541-47f8-bc2a-a55233804938,Lara Brito,1947-02-16,362.009.844-20,18611860,Farias do Sul,AM,Brasil,F,+55 (021) 3817 9076,36200984420@exemplo.com.br,2024-12-14
7bbe48b8-bb6f-4429-b03e-57f9d9ea4c1d,Srta. Letícia Cirino,1998-09-05,498.397.912-54,76068995,Alves,GO,Brasil,M,+55 (084) 7110 4522,49839791254@exemplo.com.br,2024-12-30
205bdf8d-0aae-4d70-a80b-0b3790db7924,Maria Flor Costa,1948-11-16,215.407.919-20,69515-093,Fernandes,MT,Brasil,M,+55 51 0346 4128,21540791920@exemplo.com.br,2024-01-16
91ca5447-61fd-4068-ab47-4dd9470dc89d,Kevin Dias,1997-05-13,892.415.391-58,63809-054,Peixoto Paulista,AL,Brasil,M,(021) 0563-2687,89241539158@exemplo.com.br,2024-10-09
38e32020-735e-40d4-99e0-4f369739fa60,Yasmin da Conceição,1944-11-14,195.662.043-58,63933156,Alves da Praia,CE,Brasil,M,(071) 1862-5283,19566204358@exemplo.com.br,2025-01-18
0fb6e0c5-31a0-4b81-8082-008fc314914d,Marina Peixoto,1949-03-27,150.161.442-57,50260713,Cunha,RR,Brasil,F,(084) 7846 1217,15016144257@exemplo.com.br,2024-02-11
7e8324f0-b9eb-4d3c-a9f7-c9b87c800d9e,Srta. Zoe Fernandes,1974-02-27,009.647.232-52,97156744,Porto,MS,Brasil,F,84 6548-6532,00964723252@exemplo.com.br,2024-03-22
5ed10d40-8820-402a-bb8c-0c556517c729,Srta. Ágatha Cardoso,1992-03-31,447.668.707-05,44575-911,Pimenta,SE,Brasil,F,+55 (021) 1429-1972,44766870705@exemplo.com.br,2024-05-30
99592cc5-0839-4f96-bf58-855a8ff1ddf8,Ana Sophia Campos,1972-05-09,914.549.585-13,89080-544,Araújo,PR,Brasil,F,21 5803-3911,91454958513@exemplo.com.br,2024-08-22
ffff77a2-9de3-4db2-b25f-d7afdf33bb20,Rael Oliveira,1935-06-22,583.109.176-09,00517462,Leão,MA,Brasil,M,(061) 6805 2824,58310917609@exemplo.com.br,2024-05-10
7d4be974-2d24-416c-a613-b66526461262,Bárbara Barros,1993-04-26,199.223.024-64,82247-654,Teixeira,CE,Brasil,M,+55 (081) 0510 7380,19922302464@exemplo.com.br,2024-01-03
e5493460-7f97-4f61-a00e-a4d0e41f83f3,Davi Miguel Aparecida,1981-02-07,268.309.659-34,29385-776,Costela Paulista,SC,Brasil,F,+55 (084) 8203 7612,26830965934@exemplo.com.br,2025-06-04
e10a266b-0305-4734-b704-3e4f3881693f,Matheus Aparecida,1983-03-16,549.126.721-45,06810617,Marques da Serra,MG,Brasil,M,+55 21 1158-9824,54912672145@exemplo.com.br,2024-11-07
017bf913-ca4d-4120-b56d-d10c533bb5dd,Enrico da Cunha,1936-10-13,611.987.635-60,22802-585,Gonçalves,AP,Brasil,M,(084) 3127 2387,61198763560@exemplo.com.br,2025-05-14
3a1c1f01-0cec-4a2d-9216-b2183159cace,Isaque Araújo,1941-10-21,453.780.361-36,09456-207,Pacheco,PB,Brasil,F,0800-016-9958,45378036136@exemplo.com.br,2025-07-09
5faed413-3529-42af-b28a-6a5c142dd4fa,Dra. Alana Garcia,1958-11-18,665.177.067-67,80131624,Leão,RR,Brasil,M,+55 (021) 1476 6200,66517706767@exemplo.com.br,2024-03-12
4624d5bf-c42e-4cc3-b518-abb2f069a4af,Dr. José Pedro da Rosa,1991-10-31,264.226.962-80,52955-785,Ribeiro,RN,Brasil,F,(071) 3621 4711,26422696280@exemplo.com.br,2024-01-22
9d657887-d4cd-42a7-a7ca-e8bb3a93a1df,Davi Teixeira,1985-05-18,089.501.941-97,93077-063,Teixeira de Nogueira,MA,Brasil,F,51 6623 3528,08950194197@exemplo.com.br,2024-09-15
da80e83a-af18-4f0b-b28d-6838650be861,Kamilly Mendonça,1976-06-03,369.271.297-99,37182-405,Vasconcelos de Costa,RO,Brasil,M,11 2647-4425,36927129799@exemplo.com.br,2024-04-26
a39f5f97-31da-4c8e-8d07-e9cc520c84d7,Isabel Novais,1935-12-02,964.753.156-02,77831533,Alves do Galho,DF,Brasil,F,0800 560 3582,96475315602@exemplo.com.br,2024-10-09
13d839c7-0ed7-4f76-b345-be79a8adaf4b,Letícia Monteiro,1955-09-23,681.748.189-91,87370-359,Camargo,RN,Brasil,F,+55 (084) 1817-7235,68174818991@exemplo.com.br,2024-11-20
04d6be92-8a27-4b53-82cf-606fe1b6ac3e,Stella Cirino,1958-10-30,995.559.720-79,90375805,Cassiano da Praia,RN,Brasil,M,+55 (061) 8194 3181,99555972079@exemplo.com.br,2024-04-15
3ff47f90-4a0f-4c90-8360-04436b28ff3e,Maria Eduarda Duarte,1985-07-29,244.617.003-56,39396906,Caldeira de Minas,BA,Brasil,F,(084) 3381 8084,24461700356@exemplo.com.br,2024-06-21
538e5c51-7d46-4022-9782-814cfe170789,Elisa Borges,1936-09-07,334.081.348-78,04186230,da Paz da Prata,RR,Brasil,F,(021) 7445 7656,33408134878@exemplo.com.br,2024-03-05
f0844431-08cd-4e6e-90b9-191aff446326,Dra. Sabrina Fernandes,1961-02-26,168.887.036-46,21550640,Silva,MS,Brasil,F,+55 (041) 1859 9893,16888703646@exemplo.com.br,2024-09-06
b1e749c7-5412-493c-ba8b-e18aee847bfb,Ana Lívia da Rosa,1997-05-07,449.252.263-90,56655-847,Mendes de Lima,PB,Brasil,M,84 5942 3257,44925226390@exemplo.com.br,2024-09-12
70e2ccdf-7aee-4513-b748-a5320114f7fb,Otávio Guerra,1936-08-01,445.435.993-84,71482388,Correia,DF,Brasil,F,+55 21 3056 6296,44543599384@exemplo.com.br,2024-09-15
f98c518d-3a0f-4aac-94d9-14d3f105ebc7,Bella Peixoto,2005-11-16,471.249.381-92,11410245,da Cunha do Galho,PR,Brasil,M,51 0206 3941,47124938192@exemplo.com.br,2025-01-18
c1d3b26a-f247-469a-8db6-8d1f517657a9,Eduarda Fernandes,1957-03-07,643.081.355-19,95077281,Vasconcelos das Flores,ES,Brasil,F,(051) 0314 5739,64308135519@exemplo.com.br,2025-03-20
e3971cd5-e620-4ab0-8d7a-b251f0eaf525,Luiza da Cunha,1966-03-18,572.072.029-15,53831-741,da Luz,SC,Brasil,M,0800 545 2397,57207202915@exemplo.com.br,2025-04-14
a2cd344f-08ea-47af-9217-0e237d8c0b7a,João Felipe Dias,1945-11-09,334.438.051-18,71905509,da Luz,PR,Brasil,M,51 8608 5137,33443805118@exemplo.com.br,2025-10-06
60286f65-a202-41ca-9a14-0f4436ba473f,Fernanda Azevedo,1968-05-20,680.336.771-23,49775-544,Sousa,MS,Brasil,M,0500 483 0655,68033677123@exemplo.com.br,2025-06-10
5e4ab5fd-7c44-4370-bb93-bba4e5f5a2d1,Mathias Garcia,1937-01-13,602.248.241-21,57923-843,Azevedo,AC,Brasil,F,51 9147 1035,60224824121@exemplo.com.br,2023-11-08
f2943e8f-4abc-45f7-b2c8-c7e1803f40a5,Isabella Mendonça,1994-06-21,257.754.244-01,32421-264,Pinto da Prata,RO,Brasil,M,+55 (081) 7590-3936,25775424401@exemplo.com.br,2024-08-22
eb1daa23-356a-4a0c-86f7-67a5febbe511,Matheus Cardoso,1992-09-12,323.893.854-26,04367-309,Moreira,GO,Brasil,M,41 1958 8631,32389385426@exemplo.com.br,2025-06-29
bcebc15f-2490-4883-89e9-7ac919326bb1,André da Paz,1997-02-09,768.547.926-18,94455-510,Fernandes,MT,Brasil,M,31 0194-1173,76854792618@exemplo.com.br,2024-08-12
d7b28bf7-2061-4f66-b1a4-76d1ade6adb7,Marcela Pereira,1989-05-04,689.412.345-96,43455697,Pimenta,MT,Brasil,F,0500-703-4662,68941234596@exemplo.com.br,2024-11-14
547d0532-208e-4687-b0c7-b3564e6f37dd,Liz Fogaça,1967-02-10,279.757.258-13,37086-404,Barros,AM,Brasil,F,+55 (011) 2490 9227,27975725813@exemplo.com.br,2025-04-26
d5c30c3d-cdef-45f2-8d08-d8d3c6f7594f,Otávio Cavalcanti,1989-12-05,766.107.890-48,06367799,Viana,PI,Brasil,F,+55 81 5312-7710,76610789048@exemplo.com.br,2024-09-05
7e2fe672-4a80-4602-8fee-1620626aa6d6,Sr. Daniel Cardoso,1959-11-17,642.511.954-08,37697379,da Cunha de Campos,SE,Brasil,F,+55 (071) 1682 4697,64251195408@exemplo.com.br,2024-01-05
f4b8a7e4-d20d-4563-9177-e13607e2dd55,Lorenzo da Paz,1964-12-28,520.617.216-65,56916593,Ferreira da Mata,SP,Brasil,F,+55 71 6720-1824,52061721665@exemplo.com.br,2024-10-17
9eee206c-131d-488a-a41b-632d54618fe4,Bárbara Peixoto,2005-04-23,881.401.969-42,06186-888,Novaes,AL,Brasil,M,+55 (061) 7537-8853,88140196942@exemplo.com.br,2025-06-19
38150ce1-b858-4c2e-8786-bb2a039463df,Rodrigo Borges,1935-01-23,816.654.021-49,54963-172,Câmara da Serra,PI,Brasil,F,+55 (011) 5495-8703,81665402149@exemplo.com.br,2024-10-05
c20b4b69-82b9-4957-bf90-add168f6aa38,Bruno Fernandes,1988-11-10,643.325.181-99,25841-946,Pires da Mata,AL,Brasil,M,+55 51 3668 4183,64332518199@exemplo.com.br,2024-06-19
23382536-6a73-4aa2-9e84-f661e5d0587f,Ana Lívia da Rocha,1993-10-07,056.318.782-25,24439692,Rocha da Praia,SE,Brasil,F,51 4329 7171,05631878225@exemplo.com.br,2024-01-08
48b7109e-6910-4718-aad6-2e558a126972,Anthony Câmara,1961-10-23,504.705.926-40,30084453,Marques,RO,Brasil,F,81 8172 2229,50470592640@exemplo.com.br,2024-01-08
1ef9d3e2-b51c-49ba-9bf2-a85293120db6,Sr. Raul Correia,1979-12-05,830.007.948-32,95231983,Cavalcante da Mata,PI,Brasil,M,(021) 8362-1876,83000794832@exemplo.com.br,2024-06-23
cc549dce-f981-484e-abdf-da2ae94ddb1f,Dra. Ana Sophia Rezende,1987-12-09,796.323.988-80,11618-085,Garcia,AM,Brasil,M,31 7215-1156,79632398880@exemplo.com.br,2024-12-06
8965d411-d0dc-4a5b-bd6b-5504fdeb2991,Ester Teixeira,1942-05-31,029.417.325-32,62799619,Rezende,PB,Brasil,M,+55 31 9604 6560,02941732532@exemplo.com.br,2024-01-12
0ef49950-0f95-40d4-9a6c-da87a5292ecf,Sarah Machado,1951-03-10,737.295.416-35,77307-294,da Paz Alegre,ES,Brasil,M,+55 21 1450 4925,73729541635@exemplo.com.br,2024-12-04
a390b970-df8f-42f5-8643-a9de285edda0,Isabella Siqueira,1961-05-25,506.009.563-63,22394-775,Rios do Galho,RS,Brasil,M,+55 (084) 4032-9108,50600956363@exemplo.com.br,2025-01-29
c2715565-eadc-4bfb-a3a8-23609918a4dc,Natália Teixeira,1966-12-14,945.147.794-75,76489500,Rocha do Sul,RN,Brasil,F,+55 61 6842 6898,94514779475@exemplo.com.br,2025-10-31
ef23dbf3-3d5d-4b48-b065-ebe503bf2450,Dante Andrade,1947-08-10,282.115.931-71,46410-019,Borges,AL,Brasil,M,71 4207 1599,28211593171@exemplo.com.br,2024-02-27
0114a3ae-412f-4bc8-b472-0323bf304907,Paulo Nunes,2005-09-11,743.002.538-48,75290419,Cirino,ES,Brasil,F,+55 51 2170 6062,74300253848@exemplo.com.br,2025-10-29
a81585fe-2cd8-4ddf-9045-877eab1af429,Yuri Câmara,1963-11-09,204.748.630-93,12999285,Sousa,SE,Brasil,F,21 6375 0222,20474863093@exemplo.com.br,2025-07-18
64ee2ed0-ac32-4bf8-b08d-5346928c4b66,Sara Rocha,1954-11-28,137.579.306-23,72782-140,Sales Paulista,PA,Brasil,M,+55 (051) 5469-0802,13757930623@exemplo.com.br,2025-07-07
a46908fa-20d0-4a0c-9688-bb2b25efa481,Raul Costa,1995-09-18,057.512.508-67,10638-583,Ferreira,RR,Brasil,F,+55 (084) 3674-2739,05751250867@exemplo.com.br,2025-03-01
7a85c049-e051-41a3-b7e2-d118ffde2ab6,Maitê Ribeiro,1951-11-19,030.079.838-69,56445249,Farias,PR,Brasil,F,+55 (021) 9132 3245,03007983869@exemplo.com.br,2023-12-07
3683fa00-7da4-4b90-a30e-3977a3587c06,Emanuella Vasconcelos,2006-02-25,413.877.662-87,08629-635,Souza do Oeste,AP,Brasil,F,(051) 6092 9953,41387766287@exemplo.com.br,2024-11-07
06a7d381-8181-4622-9e4e-5f39a923c5fc,Sr. Matteo Montenegro,2000-01-01,838.300.992-78,68130-147,da Cunha de Minas,GO,Brasil,F,0500 176 3533,83830099278@exemplo.com.br,2025-08-24
ed653c93-8c2e-4748-b44e-ea1c6ea1c44a,João Felipe Azevedo,1989-11-12,652.792.255-58,74826-512,Caldeira,PA,Brasil,F,84 0461-6510,65279225558@exemplo.com.br,2025-10-02
fdd2d3c6-8377-485b-b035-9143eac641f7,Sr. Rhavi da Costa,1951-10-17,552.782.492-04,94820-836,Araújo de Minas,CE,Brasil,M,(051) 9197-6118,55278249204@exemplo.com.br,2023-12-09
e3886cf4-314c-402f-9ddc-4062e530a5f1,Mateus Silveira,1979-03-11,325.474.068-62,61125-535,Oliveira do Norte,DF,Brasil,F,21 7207-5363,32547406862@exemplo.com.br,2025-07-16
1613f90a-27d6-4e0f-91dd-d4a8f037457c,Oliver Azevedo,1997-03-12,906.929.609-92,60998-906,Albuquerque,CE,Brasil,F,+55 71 9285 4375,90692960992@exemplo.com.br,2025-05-30
12abee06-a5ee-44e7-84ec-6c272daa8ffe,Kaique Oliveira,1965-04-10,977.908.739-25,54014-330,Fernandes,BA,Brasil,M,+55 (031) 5001 7453,97790873925@exemplo.com.br,2024-10-09
a36a04b5-b58a-4ff7-8761-f04c39aff8db,Helena Fonseca,1948-11-17,099.741.078-77,48471-906,Alves,RR,Brasil,M,0900 195 9987,09974107877@exemplo.com.br,2024-07-28
146eb39c-5bec-41fb-96af-3314688b89d2,Caleb Barbosa,1970-06-11,337.429.068-44,68976-057,Silveira da Mata,MG,Brasil,F,(081) 6104-9299,33742906844@exemplo.com.br,2024-05-18
0b132082-2494-493f-b398-71cf58c69f31,Maria Alice da Cunha,1972-12-18,773.761.089-09,46406-882,Nascimento do Galho,MG,Brasil,F,(081) 5456-8567,77376108909@exemplo.com.br,2024-12-02
01ae39c9-77bd-48cd-8b2c-b620431ecd73,Eloá Nogueira,1942-09-26,441.678.131-52,55378242,Albuquerque da Serra,PA,Brasil,M,71 8524 2500,44167813152@exemplo.com.br,2024-09-27
a72c0fc4-b429-44d7-a727-ec4592a3e63c,Rebeca Cirino,1943-10-07,061.177.485-60,15652-018,Cardoso de Barros,PR,Brasil,F,61 4001 8828,06117748560@exemplo.com.br,2025-08-31
b2c83656-918e-4e0a-bf4a-dbc099e96147,Evelyn Porto,1996-01-12,142.627.729-39,32636534,Casa Grande de Duarte,PI,Brasil,F,+55 (071) 9402 2556,14262772939@exemplo.com.br,2024-12-09
885b6a36-efd8-4aa5-97b4-2246c6fd8ad7,Rodrigo Guerra,1966-10-04,207.079.740-94,32630740,Guerra da Mata,ES,Brasil,M,+55 21 8666-8871,20707974094@exemplo.com.br,2025-04-16
17d8af2e-57c3-42ab-b688-3b6186de5595,Maitê Monteiro,1961-01-22,747.213.481-92,92160216,Aparecida,MS,Brasil,M,+55 11 3194-5855,74721348192@exemplo.com.br,2025-01-25
938ad1cd-5404-4d2b-a53e-04810b258379,Emanuelly Marques,1994-12-17,312.804.721-40,07713623,Costela,ES,Brasil,M,(061) 8334-8763,31280472140@exemplo.com.br,2024-06-14
5f7c16d6-fa9b-4238-98aa-e0b99ae15f31,Caleb da Costa,1937-11-01,052.711.367-04,59709-149,Leão,RJ,Brasil,F,+55 41 7053 0605,05271136704@exemplo.com.br,2024-12-27
2778c852-5ca8-46c3-a1b4-6dfc9d023538,Mateus Teixeira,1942-07-15,077.148.751-93,23045012,Abreu do Amparo,DF,Brasil,M,+55 (061) 1108 4815,07714875193@exemplo.com.br,2025-09-08
dc939b01-25ab-429c-90bf-cced6330e736,Emilly Rios,1956-12-16,973.737.417-18,96452772,Cirino Grande,PE,Brasil,F,(051) 4013 7186,97373741718@exemplo.com.br,2024-01-30
b243b26a-450a-47ef-8ede-a4f1b5f4ccf4,Letícia Sousa,1997-01-22,946.496.262-68,18778-622,Moraes de Campos,SC,Brasil,M,+55 (081) 9860-3490,94649626268@exemplo.com.br,2025-06-09
a464e7d5-4251-49fa-89b9-b920792254ed,Vinícius Camargo,1957-07-24,025.803.170-62,67865-799,Costa,AC,Brasil,F,+55 (031) 4745-2393,02580317062@exemplo.com.br,2025-05-01
bf0b2aaf-f458-4ac8-8d4c-c0c42babbc53,Dr. Pietro Marques,1934-11-28,688.089.338-79,86930624,Nunes,SP,Brasil,M,(084) 5018 2949,68808933879@exemplo.com.br,2024-03-17
a10bab07-87d7-4fbd-8e00-2bf1b6df459e,Isabella Caldeira,2001-07-04,385.611.191-62,52582-391,Castro de da Conceição,GO,Brasil,M,+55 71 8756 7220,38561119162@exemplo.com.br,2025-09-25
192302d2-8408-40d6-b03b-328d80b41af2,Maria Cecília Porto,1954-10-30,811.658.281-88,34466120,Guerra Verde,MT,Brasil,F,(011) 6810-7205,81165828188@exemplo.com.br,2024-03-21
220b36bf-ac1b-4a96-9f06-9cb43e233e68,José Pedro Câmara,1940-12-20,275.820.257-54,38020-079,Almeida,RS,Brasil,M,0900-325-9043,27582025754@exemplo.com.br,2023-12-03
e68c2eb0-575d-4be6-8294-979260c8ea6b,Gabrielly Barbosa,2000-06-16,227.646.263-80,95296398,da Costa,RJ,Brasil,F,+55 41 4738-3719,22764626380@exemplo.com.br,2025-04-21
5ec31521-4d6e-4f15-9df4-cfcdb3010688,Dra. Ana Clara Freitas,1959-06-29,069.993.024-91,61044470,da Luz,PE,Brasil,M,0800 137 3007,06999302491@exemplo.com.br,2024-04-01
232d954c-0096-44a7-af55-6b2b729d37f9,Elisa Nascimento,1968-08-04,473.958.172-38,81920411,Cardoso das Flores,AP,Brasil,M,51 8686 4503,47395817238@exemplo.com.br,2025-09-29
bf36769e-342d-4e38-9af9-90e5a8383632,Caleb Moura,1978-05-05,692.078.427-38,47785-570,Sousa Paulista,SC,Brasil,F,+55 (071) 1887 1256,69207842738@exemplo.com.br,2024-04-30
f4581e3d-3a00-4350-b66c-a6f00d8f75bb,Zoe da Rosa,1941-04-26,921.585.539-34,77952640,Barros de Goiás,DF,Brasil,F,(051) 1192 5182,92158553934@exemplo.com.br,2024-09-25
73fb95c8-88f4-4dcd-b599-fa275d656821,Ian Albuquerque,1964-08-31,767.280.047-90,20225015,da Paz do Norte,SC,Brasil,F,+55 51 6829 5155,76728004790@exemplo.com.br,2024-09-12
76cd3856-9edf-4039-9815-7c04e8b6c582,Kamilly da Cunha,1954-06-24,655.310.813-26,61816-812,Ferreira Verde,SP,Brasil,F,+55 (041) 3713-6283,65531081326@exemplo.com.br,2025-06-03
4f4cf089-1620-456e-a714-3b21ae7cbe8a,Elisa Azevedo,1944-09-01,704.853.946-40,49687-593,Pereira Verde,RJ,Brasil,M,+55 (084) 7297 7384,70485394640@exemplo.com.br,2025-06-18
a5b9be7d-3e67-4d4a-b303-883f8bfb9960,Lorenzo Castro,1948-09-27,275.731.647-60,91245-510,Gonçalves,MT,Brasil,F,(041) 7485 0673,27573164760@exemplo.com.br,2023-11-11
7ca33da2-6ccf-4cfa-8369-6345d18018d5,Alana Gomes,1989-10-26,171.429.883-44,19840483,Silveira,DF,Brasil,M,+55 (011) 5037 4583,17142988344@exemplo.com.br,2024-05-01
1335587d-86d2-4986-9fd2-e07c4e783da9,Yasmin da Luz,1938-01-26,764.048.147-84,45825-534,Silva,AL,Brasil,M,11 1920 1595,76404814784@exemplo.com.br,2025-01-03
d12e3e4a-58dc-4958-b6a7-aa598974f747,Maria Helena Porto,1972-10-27,411.736.834-08,22737-843,Silveira,MT,Brasil,M,+55 41 4050-6122,41173683408@exemplo.com.br,2024-02-19
ce6d8fb5-ac7a-40f3-b94a-5243d2f68b59,Sr. Bruno Albuquerque,1978-04-20,443.822.062-87,72637477,Machado dos Dourados,RO,Brasil,M,(084) 1384-2783,44382206287@exemplo.com.br,2025-05-10
e5979673-5de1-4569-8867-217c8703a71c,Brenda Novaes,1936-09-07,273.451.724-06,50546-951,Melo,MG,Brasil,M,(051) 3196-7472,27345172406@exemplo.com.br,2025-01-10
0b0231db-c704-49b8-aac9-b57db0663cc5,Isaque Vieira,2000-08-20,831.021.473-28,17850-399,Pacheco,SP,Brasil,M,84 4959-8657,83102147328@exemplo.com.br,2024-06-01
6a174a87-6ef9-492b-bbec-dcccf04c95dc,Sr. Benício Teixeira,1948-08-24,570.474.514-31,33931-120,Ribeiro de Jesus,PI,Brasil,M,(011) 8026 2401,57047451431@exemplo.com.br,2023-11-24
e6d89688-ed2f-4983-8eeb-6584d6d638bf,Sra. Elisa da Mota,1981-08-01,401.424.303-04,72380315,Rocha Paulista,SE,Brasil,F,51 2087 2082,40142430304@exemplo.com.br,2024-12-20
eeb42d53-c1ba-4f44-9b4b-dc146e73c4e7,Dra. Isabela Vargas,1975-04-05,746.033.566-51,43907-739,Sousa de Minas,RO,Brasil,F,(051) 3180-7051,74603356651@exemplo.com.br,2024-10-16
61a4bbc9-c2df-4aa6-89bf-6997df46bcc3,Sr. Rhavi Freitas,1952-12-27,140.240.878-33,71399626,da Conceição de Silveira,PI,Brasil,M,+55 (071) 1748-7346,14024087833@exemplo.com.br,2025-08-13
1cb273be-62ca-46f1-8a72-5abb92b317a2,Bernardo Azevedo,1984-12-03,835.629.356-47,46444628,Aparecida das Pedras,PE,Brasil,F,(041) 6154-7521,83562935647@exemplo.com.br,2024-05-07
e2293371-aa49-4935-ab48-f8ea40e287e6,Luana Aragão,2002-08-22,827.058.091-84,21106-945,Duarte Grande,MG,Brasil,M,(081) 0334 3288,82705809184@exemplo.com.br,2025-02-24
8d9c6cdb-0f44-4d84-bf7a-12c7f7261e1c,Aurora da Costa,1965-11-03,292.660.895-02,86887025,Sousa,AM,Brasil,F,+55 31 2059 6179,29266089502@exemplo.com.br,2024-03-15
4284f812-4f91-4174-8522-8aff21238d7b,Sr. Apollo da Luz,1993-01-14,145.951.683-52,65491-243,Casa Grande,AL,Brasil,M,(031) 3619 4582,14595168352@exemplo.com.br,2024-01-31
3fe79399-be97-43d5-ad1a-94ddd9387c08,Dra. Ana Luiza Fogaça,1953-08-23,830.471.833-69,35350270,Campos Grande,RS,Brasil,M,0900-611-6008,83047183369@exemplo.com.br,2025-03-05
14e0b87b-9293-4160-ab94-890c7b31db3a,Ana Liz Cirino,1969-10-07,947.741.794-43,61525-291,Rocha do Campo,RO,Brasil,M,21 2370 9889,94774179443@exemplo.com.br,2024-06-12
1d6db188-21a1-40f5-b745-ea44de4e46e7,Danilo da Mota,1977-11-08,324.629.299-42,62285-654,Farias do Campo,RR,Brasil,F,+55 41 3930-6699,32462929942@exemplo.com.br,2025-03-05
05e640e9-748f-46f4-82e6-6bf5db46b872,Heloísa Caldeira,1974-04-25,356.537.716-28,23921888,Moreira do Galho,PA,Brasil,F,+55 41 3356 8286,35653771628@exemplo.com.br,2024-11-22
40d7fcf8-1783-4be0-80e1-84986b61d034,Maria Isis da Cunha,1935-07-10,968.919.210-17,48703364,Oliveira de Peixoto,RO,Brasil,M,0500-444-4926,96891921017@exemplo.com.br,2024-01-23
b11f4284-2bb9-4e04-b037-761015337280,Júlia Fogaça,1981-02-08,582.950.681-04,15895-830,da Cruz,AM,Brasil,F,71 9409-8538,58295068104@exemplo.com.br,2024-07-17
f9964599-86b4-4c09-8704-3a82a9632580,Ana Vitória Vargas,1985-11-17,075.805.781-29,60970-994,Silva de Sousa,MA,Brasil,M,+55 (041) 9672-6730,07580578129@exemplo.com.br,2025-06-07
5a7c939b-9aaa-4811-a6cd-2823c2601ead,Carlos Eduardo Novaes,1976-07-21,936.378.988-51,11743135,Sousa,PI,Brasil,F,+55 (051) 2943-4672,93637898851@exemplo.com.br,2024-09-26
f8a14f0c-2faf-4110-9ade-c522aff41313,Isaac Camargo,1935-03-08,891.139.079-16,72833-828,Ferreira,SC,Brasil,M,+55 81 7632 5080,89113907916@exemplo.com.br,2023-11-04
07ac51de-3fab-4be3-8ac8-5d2b33d2ceb3,Gael Henrique Abreu,1976-05-22,483.271.221-82,13606155,Rezende,GO,Brasil,M,+55 21 6747-2587,48327122182@exemplo.com.br,2024-05-31
893614c1-f103-49c4-a011-43b281247e6b,Ana Luiza Gonçalves,1960-08-17,879.153.205-38,65575-318,Caldeira de Pinto,MG,Brasil,M,+55 71 5589 3969,87915320538@exemplo.com.br,2023-11-19
4d4bde47-e0b2-4625-8be4-6d0d63091386,Maria Isis Almeida,1968-08-06,787.720.846-55,60202402,Pacheco de Goiás,PE,Brasil,F,(061) 9876 1762,78772084655@exemplo.com.br,2023-12-23
0b8fe230-d16b-45f1-8af7-ec1481a17d89,Nina Fonseca,1986-04-25,427.431.429-15,67232740,Fonseca da Mata,AM,Brasil,M,+55 (031) 9702 4962,42743142915@exemplo.com.br,2025-04-15
87b564e3-7755-4f86-998e-232157020a78,Levi Ferreira,1955-09-17,072.220.022-22,49965-678,Oliveira,PR,Brasil,F,+55 31 2562 6738,07222002222@exemplo.com.br,2023-12-01
79d87efb-0bc6-411b-ad36-251f8fdc663b,Ana Luiza Vargas,1998-12-25,412.796.894-15,78803-129,Sampaio,ES,Brasil,F,+55 41 5749-2141,41279689415@exemplo.com.br,2025-03-03
a6dea230-cccb-4735-88a5-bb66160a6863,Isabella Costela,1987-10-18,115.270.599-36,65556-683,Machado,GO,Brasil,M,(031) 8899 5908,11527059936@exemplo.com.br,2024-10-10
7d20e51b-28aa-4aa2-ae27-9492eaa9a2c1,José Aragão,1945-10-31,992.941.933-68,24242538,Viana,RN,Brasil,M,+55 61 5911-3330,99294193368@exemplo.com.br,2024-09-25
10307a32-c1e6-42db-8d45-e53b4797a072,Rebeca Sá,1988-11-21,140.403.314-72,16086-391,Aragão dos Dourados,TO,Brasil,F,11 5777 4001,14040331472@exemplo.com.br,2025-09-29
d5892455-d4ab-4fcc-94cc-b71416066568,Yasmin Rocha,1984-06-28,283.810.167-44,65166-204,da Rocha das Pedras,PB,Brasil,M,+55 (031) 3523 8761,28381016744@exemplo.com.br,2025-10-07
7e92284c-94ac-498c-ab7f-756a5279667d,Marina Novais,1942-09-05,053.951.339-51,75292-963,Sales,TO,Brasil,F,+55 41 4155-4951,05395133951@exemplo.com.br,2025-06-25
a5fedf15-4360-48a1-b075-8c6e330b01d2,Srta. Daniela Moraes,1965-01-04,425.424.520-39,08653987,Barbosa de Sá,RJ,Brasil,M,+55 51 8218 4074,42542452039@exemplo.com.br,2025-02-25
b38f80f1-e9f6-4cc4-8ce9-1b1ecae20ff6,Sr. Luiz Henrique Vargas,1956-02-25,935.669.469-50,78339-037,Vasconcelos Grande,MG,Brasil,F,+55 71 9895 5562,93566946950@exemplo.com.br,2024-10-16
08515f6d-5519-4a6e-8a98-8c67149ded92,Ester Freitas,1946-05-01,652.630.193-59,42576-168,Correia,AP,Brasil,F,+55 31 3007-2896,65263019359@exemplo.com.br,2024-04-28
